index,entry_id,source_text,original_title,canonical_title,canonical_title_status,platform,source_section,system_release_year,source_order,decade,release_version_identification,region,cover_source,cover_source_url,local_downloaded_image_path,verification_status,asterisk_marked_in_source,notes
479,VG-0480,* Prince Of Persia: Sands of Time,Prince Of Persia: Sands of Time,Prince Of Persia: Sands of Time,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,88,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
480,VG-0481,*Ratchet & Clank,Ratchet & Clank,Ratchet & Clank,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,89,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
481,VG-0482,*Ratchet & Clank Going Commando,Ratchet & Clank Going Commando,Ratchet & Clank Going Commando,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,90,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
482,VG-0483,* Ratchet & Clank: Up Your Arsenal,Ratchet & Clank: Up Your Arsenal,Ratchet & Clank: Up Your Arsenal,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,91,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
483,VG-0484,* Resident Evil 4,Resident Evil 4,Resident Evil 4,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,92,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
484,VG-0485,*Samurai Jack Shadows Of Aku,Samurai Jack Shadows Of Aku,Samurai Jack Shadows Of Aku,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,93,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
485,VG-0486,*Silent Hill 2,Silent Hill 2,Silent Hill 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,94,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
486,VG-0487,*Silent Hill 3,Silent Hill 3,Silent Hill 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,95,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
487,VG-0488,*Sly Cooper,Sly Cooper,Sly Cooper,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,96,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
488,VG-0489,*Sly Cooper 3 (case),Sly Cooper 3 (case),Sly Cooper 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,97,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: case
489,VG-0490,*Shadow Of Colossus,Shadow Of Colossus,Shadow of the Colossus,CONSERVATIVE_NORMALIZATION,PlayStation 2,PlayStation 2,2000.0,98,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
490,VG-0491,*Shinobi,Shinobi,Shinobi,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,99,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
491,VG-0492,*Simpsons Hit & Run,Simpsons Hit & Run,Simpsons Hit & Run,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,100,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
492,VG-0493,*Smackdown Vs Raw 2007,Smackdown Vs Raw 2007,Smackdown Vs Raw 2007,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,101,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
493,VG-0494,*Smackdown Vs Raw 2008,Smackdown Vs Raw 2008,Smackdown Vs Raw 2008,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,102,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
494,VG-0495,*SpongeBob The Movie,SpongeBob The Movie,SpongeBob The Movie,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,103,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
495,VG-0496,*Soul Calibur III,Soul Calibur III,Soul Calibur III,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,104,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
496,VG-0497,*SSX Tricky,SSX Tricky,SSX Tricky,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,105,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
497,VG-0498,*SSX 3,SSX 3,SSX 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,106,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
498,VG-0499,*SSX On Tour (owned need new disc),SSX On Tour (owned need new disc),SSX On Tour,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,107,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: owned need new disc
499,VG-0500,Star Wars Battlefront,Star Wars Battlefront,Star Wars Battlefront,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,108,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
500,VG-0501,*Star Wars The Clone Wars,Star Wars The Clone Wars,Star Wars The Clone Wars,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,109,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
501,VG-0502,Star Wars Jedi Starfighter,Star Wars Jedi Starfighter,Star Wars Jedi Starfighter,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,110,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
502,VG-0503,*State Of Emergency,State Of Emergency,State Of Emergency,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,111,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
503,VG-0504,*Super Dragon Ball Z,Super Dragon Ball Z,Super Dragon Ball Z,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,112,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
504,VG-0505,*Tak & The Power Of JuJu,Tak & The Power Of JuJu,Tak & The Power Of JuJu,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,113,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
505,VG-0506,*Tak & The Great JuJu Challenge,Tak & The Great JuJu Challenge,Tak & The Great JuJu Challenge,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,114,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
506,VG-0507,*Taz Wanted,Taz Wanted,Taz Wanted,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,115,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
507,VG-0508,TMNT,TMNT,TMNT,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,116,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
508,VG-0509,*Tenchu Wrath Of Heaven,Tenchu Wrath Of Heaven,Tenchu Wrath Of Heaven,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,117,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
509,VG-0510,*Tekken 4,Tekken 4,Tekken 4,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,118,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
510,VG-0511,*Tekken 5,Tekken 5,Tekken 5,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,119,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
511,VG-0512,*Time Splitters,Time Splitters,TimeSplitters,CONSERVATIVE_NORMALIZATION,PlayStation 2,PlayStation 2,2000.0,120,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
512,VG-0513,*Time Splitters 2,Time Splitters 2,TimeSplitters 2,CONSERVATIVE_NORMALIZATION,PlayStation 2,PlayStation 2,2000.0,121,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
513,VG-0514,*Tony Hawk Underground (own/need new disc),Tony Hawk Underground (own/need new disc),Tony Hawk's Underground,CONSERVATIVE_NORMALIZATION,PlayStation 2,PlayStation 2,2000.0,122,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: own/need new disc
514,VG-0515,Tony Hawk Underground 2 (new disc/case),Tony Hawk Underground 2 (new disc/case),Tony Hawk's Underground 2,CONSERVATIVE_NORMALIZATION,PlayStation 2,PlayStation 2,2000.0,123,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Source note: new disc/case
515,VG-0516,*Treasure Planet,Treasure Planet,Treasure Planet,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,124,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
516,VG-0517,Urban Reign,Urban Reign,Urban Reign,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,125,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
517,VG-0518,The Urbz,The Urbz,The Urbz,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,126,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
518,VG-0519,X-Men Official Game,X-Men Official Game,X-Men: The Official Game,CONSERVATIVE_NORMALIZATION,PlayStation 2,PlayStation 2,2000.0,127,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
519,VG-0520,X2: Wolverine's Revenge,X2: Wolverine's Revenge,X2: Wolverine's Revenge,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,128,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
520,VG-0521,Woody Woodpecker,Woody Woodpecker,Woody Woodpecker,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,129,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
521,VG-0522,*X-Men Legends,X-Men Legends,X-Men Legends,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,130,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
522,VG-0523,*Yakuza,Yakuza,Yakuza,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,131,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
523,VG-0524,*Yakuza 2,Yakuza 2,Yakuza 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 2,PlayStation 2,2000.0,132,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
524,VG-0525,Alien Hominid,Alien Hominid,Alien Hominid,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,1,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
525,VG-0526,* Astro Boy,Astro Boy,Astro Boy,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,2,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
526,VG-0527,*Dragon Ball Advanced Adventure,Dragon Ball Advanced Adventure,Dragon Ball Advanced Adventure,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,3,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
527,VG-0528,*Dragon Ball Legacy Of Goku,Dragon Ball Legacy Of Goku,Dragon Ball Legacy Of Goku,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,4,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
528,VG-0529,*Dragon Ball Buu Fury,Dragon Ball Buu Fury,Dragon Ball Buu Fury,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,5,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
529,VG-0530,*Drill Dozer,Drill Dozer,Drill Dozer,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,6,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
530,VG-0531,* Golden Sun,Golden Sun,Golden Sun,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,7,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
531,VG-0532,* Invincible Iron Man,Invincible Iron Man,Invincible Iron Man,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,8,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
532,VG-0533,Jackie Chan Adventures,Jackie Chan Adventures,Jackie Chan Adventures,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,9,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
533,VG-0534,* Kirby Nightmare In Dreamland,Kirby Nightmare In Dreamland,Kirby: Nightmare in Dream Land,CONSERVATIVE_NORMALIZATION,Game Boy Advance,Game Boy Advance,2001.0,10,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
534,VG-0535,* Klonoa,Klonoa,Klonoa,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,11,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
535,VG-0536,* Lilo & Stitch,Lilo & Stitch,Lilo & Stitch,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,12,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
536,VG-0537,* Lilo & Stitch 2,Lilo & Stitch 2,Lilo & Stitch 2,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,13,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
537,VG-0538,* Mario & Luigi Superstar Saga,Mario & Luigi Superstar Saga,Mario & Luigi: Superstar Saga,CONSERVATIVE_NORMALIZATION,Game Boy Advance,Game Boy Advance,2001.0,14,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
538,VG-0539,*Metroid Fusion,Metroid Fusion,Metroid Fusion,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,15,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
539,VG-0540,*Metroid Zero Mission,Metroid Zero Mission,Metroid Zero Mission,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,16,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
540,VG-0541,* Minish Cap,Minish Cap,The Legend of Zelda: The Minish Cap,CONSERVATIVE_NORMALIZATION,Game Boy Advance,Game Boy Advance,2001.0,17,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
541,VG-0542,*Mother 3,Mother 3,Mother 3,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,18,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
542,VG-0543,* One Piece,One Piece,One Piece,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,19,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
543,VG-0544,* Ninja Five O,Ninja Five O,Ninja Five O,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,20,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
544,VG-0545,Samurai Jack Amulet Of Time,Samurai Jack Amulet Of Time,Samurai Jack Amulet Of Time,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,21,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
545,VG-0546,* Shaman King,Shaman King,Shaman King,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,22,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
546,VG-0547,* Sonic Advance,Sonic Advance,Sonic Advance,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,23,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
547,VG-0548,* Super Mario World: Super Mario Advance 2,Super Mario World: Super Mario Advance 2,Super Mario World: Super Mario Advance 2,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,24,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
548,VG-0549,* TMNT (GBA) 2000s,TMNT (GBA) 2000s,TMNT 2000s,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,25,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: GBA
549,VG-0550,*TMNT Nexus,TMNT Nexus,TMNT Nexus,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,26,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
550,VG-0551,* Wario Ware Inc,Wario Ware Inc,"WarioWare, Inc.: Mega Microgame$!",CONSERVATIVE_NORMALIZATION,Game Boy Advance,Game Boy Advance,2001.0,27,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
551,VG-0552,X2: Wolverine's Revenge,X2: Wolverine's Revenge,X2: Wolverine's Revenge,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Advance,Game Boy Advance,2001.0,28,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
552,VG-0553,*50 Cent Bullet Proof,50 Cent Bullet Proof,50 Cent Bullet Proof,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,1,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
553,VG-0554,*Amped,Amped,Amped,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,2,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
554,VG-0555,*Amped 2,Amped 2,Amped 2,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,3,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
555,VG-0556,*Batman Vengeance,Batman Vengeance,Batman Vengeance,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,4,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
556,VG-0557,*Black,Black,Black,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,5,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
557,VG-0558,*Blitz The League,Blitz The League,Blitz The League,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,6,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
558,VG-0559,*Capcom Classics Collection,Capcom Classics Collection,Capcom Classics Collection,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,7,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
559,VG-0560,*Constantine,Constantine,Constantine,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,8,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
560,VG-0561,* Crazy Taxi 3,Crazy Taxi 3,Crazy Taxi 3,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,9,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
561,VG-0562,Crimson Sea,Crimson Sea,Crimson Sea,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,10,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
562,VG-0563,* Crimson Skies,Crimson Skies,Crimson Skies,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,11,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
563,VG-0564,*Dead Or Alive 3,Dead Or Alive 3,Dead Or Alive 3,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,12,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
564,VG-0565,*Destroy All Humans,Destroy All Humans,Destroy All Humans,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,13,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
565,VG-0566,*Destroy All Humans 2,Destroy All Humans 2,Destroy All Humans 2,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,14,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
566,VG-0567,* Doom 3,Doom 3,Doom 3,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,15,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
567,VG-0568,* Fable,Fable,Fable,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,16,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
568,VG-0569,* Fight Night Round 2,Fight Night Round 2,Fight Night Round 2,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,17,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
569,VG-0570,* Fuzion Frenzy,Fuzion Frenzy,Fuzion Frenzy,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,18,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
570,VG-0571,Ghost Recon Summit Stroke,Ghost Recon Summit Stroke,Tom Clancy's Ghost Recon 2: Summit Strike,CONSERVATIVE_NORMALIZATION,Xbox,Xbox,2001.0,19,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
571,VG-0572,Godzilla Destroy All Monster's,Godzilla Destroy All Monster's,Godzilla: Destroy All Monsters Melee,CONSERVATIVE_NORMALIZATION,Xbox,Xbox,2001.0,20,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
572,VG-0573,Godzilla Save The Earth,Godzilla Save The Earth,Godzilla Save The Earth,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,21,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
573,VG-0574,* Gun,Gun,Gun,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,22,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
574,VG-0575,Gunvalkyrie,Gunvalkyrie,Gunvalkyrie,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,23,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
575,VG-0576,* Halo 1,Halo 1,Halo 1,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,24,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
576,VG-0577,* Halo 2,Halo 2,Halo 2,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,25,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
577,VG-0578,* Jet Set Future Radio,Jet Set Future Radio,Jet Set Radio Future,CONSERVATIVE_NORMALIZATION,Xbox,Xbox,2001.0,26,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
578,VG-0579,* King Kong,King Kong,King Kong,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,27,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
579,VG-0580,*Looney Tunes Fight For Fame,Looney Tunes Fight For Fame,Looney Tunes Fight For Fame,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,28,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
580,VG-0581,*Manhunt,Manhunt,Manhunt,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,29,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
581,VG-0582,*Manhunt 2,Manhunt 2,Manhunt 2,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,30,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
582,VG-0583,*Mortal Kombat Shaolin Monks,Mortal Kombat Shaolin Monks,Mortal Kombat Shaolin Monks,SOURCE_LABEL_PENDING_VERIFICATION,Xbox,Xbox,2001.0,31,2000s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
